     0,      0
     x,      x
 -1337,  -3103
 -2141,  -2486
 -2726,  -1650
 -3027,   -658
 -2991,    398
 -2599,   1402
 -1877,   2224
  -905,   2748
   189,   2898
  1258,   2660
  2168,   2079
  2818,   1243
  3157,    263
  3173,   -757
  2881,  -1726
  2313,  -2565
  1510,  -3205
   528,  -3577
  -548,  -3623
 -1606,  -3311
 -2518,  -2651
 -3160,  -1712
 -3443,   -610
 -3332,    512
 -2859,   1511
 -2101,   2277
 -1162,   2745
  -150,   2891
   840,   2725
  1728,   2270
  2442,   1564
  2910,    657
  3069,   -375
  2875,  -1427
  2326,  -2373
  1472,  -3083
   419,  -3456
  -695,  -3442
 -1725,  -3053
 -2550,  -2355
 -3092,  -1448
 -3318,   -438
 -3226,    577
 -2837,   1514
 -2183,   2297
 -1308,   2853
  -280,   3115
   804,   3030
  1819,   2581
  2633,   1804
  3134,    790
  3254,   -330
  2990,  -1408
  2393,  -2315
  1554,  -2962
   580,  -3301
  -431,  -3324
 -1391,  -3044
 -2224,  -2487
 -2856,  -1693
 -3213,   -720
 -3237,    341
 -2897,   1372
 -2214,   2239
 -1264,   2822
  -170,   3039
   923,   2866
  1878,   2343
  2594,   1551
  3012,    592
  3113,   -432
  2905,  -1431
  2409,  -2326
  1658,  -3041
   705,  -3501
  -370,  -3639
 -1454,  -3415
 -2414,  -2831
 -3123,  -1949
 -3484,   -882
 -3457,    228
 -3064,   1242
 -2375,   2045
 -1490,   2568
  -508,   2781
