     0,      0
     x,      x
  -907,    547
  -902,    556
  -896,    565
  -890,    574
  -884,    584
  -878,    593
  -872,    602
  -866,    611
  -859,    619
  -853,    628
  -846,    637
  -840,    646
  -833,    654
  -826,    663
  -819,    671
  -812,    680
  -805,    688
  -798,    696
  -791,    704
  -784,    713
  -776,    721
  -769,    728
  -761,    736
  -754,    744
  -746,    752
  -738,    759
  -730,    767
  -722,    774
  -714,    782
  -706,    789
  -698,    796
  -690,    804
  -681,    811
  -673,    818
  -665,    824
  -656,    831
  -647,    838
  -639,    845
  -630,    851
  -621,    858
  -612,    864
  -604,    870
  -594,    876
  -585,    882
  -576,    888
  -567,    894
  -558,    900
  -549,    906
  -539,    911
  -530,    917
  -520,    922
  -511,    928
  -501,    933
  -492,    938
  -482,    943
  -472,    948
  -462,    953
  -453,    957
  -443,    962
  -433,    966
  -423,    971
  -413,    975
  -403,    979
  -393,    983
  -382,    987
  -372,    991
  -362,    995
  -352,    999
  -341,   1002
  -331,   1006
  -321,   1009
  -310,   1012
  -300,   1015
  -289,   1018
  -279,   1021
  -268,   1024
  -258,   1027
  -247,   1029
  -237,   1032
  -226,   1034
  -215,   1037
  -205,   1039
  -194,   1041
  -183,   1043
  -172,   1045
  -162,   1046
  -151,   1048
  -140,   1049
  -129,   1051
  -118,   1052
  -108,   1053
   -97,   1054
   -86,   1055
   -75,   1056
   -64,   1057
   -42,   1058
   -10,   1059
    12,   1058
    56,   1057
    67,   1056
    88,   1055
    99,   1054
   110,   1053
   121,   1052
   132,   1050
   143,   1049
   153,   1047
   164,   1046
   175,   1044
   186,   1042
   196,   1040
   207,   1038
   218,   1036
   228,   1034
   239,   1031
   250,   1029
   260,   1026
   271,   1023
   281,   1020
   292,   1017
   302,   1014
   313,   1011
   323,   1008
   333,   1005
   344,   1001
   354,    997
   364,    994
   375,    990
   385,    986
   395,    982
   405,    978
   415,    974
   425,    969
   435,    965
   445,    960
   455,    956
   465,    951
   474,    946
   484,    941
   494,    936
   503,    931
   513,    926
   522,    921
   532,    915
   541,    910
   551,    904
   560,    898
   569,    892
   578,    886
   587,    880
   596,    874
   605,    868
   614,    862
   623,    856
   632,    849
   641,    843
   649,    836
   658,    829
   666,    822
   675,    815
   683,    808
   691,    801
   700,    794
   708,    787
   716,    780
   724,    772
   732,    765
   740,    757
   747,    749
   755,    742
   763,    734
   770,    726
   778,    718
   785,    710
   792,    702
   799,    694
   807,    685
   814,    677
   820,    669
   827,    660
   834,    652
   841,    643
   847,    634
   854,    625
   860,    617
   866,    608
   873,    599
   879,    590
   885,    581
   891,    572
   897,    562
   902,    553
   908,    544
   914,    534
   919,    525
   924,    515
   930,    506
   935,    496
   940,    487
   945,    477
   950,    467
   955,    457
   959,    447
   964,    438
   968,    428
   973,    418
   977,    408
   981,    398
   985,    387
   989,    377
   993,    367
   997,    357
  1000,    346
  1004,    336
  1007,    326
  1010,    315
  1014,    305
  1017,    295
  1020,    284
  1022,    274
  1025,    263
  1028,    252
  1030,    242
  1033,    231
  1035,    221
  1037,    210
  1040,    199
  1042,    188
  1043,    178
  1045,    167
  1047,    156
  1048,    145
  1050,    135
  1051,    124
  1052,    113
  1054,    102
  1055,     91
  1055,     80
  1056,     70
  1057,     59
  1057,     48
  1058,     37
  1058,     26
  1058,     15
  1059,      4
  1059,     -7
  1058,    -18
  1058,    -29
  1058,    -39
  1057,    -50
  1057,    -61
  1056,    -72
  1055,    -83
  1054,    -94
  1053,   -105
  1052,   -116
  1051,   -126
  1050,   -137
  1048,   -148
  1047,   -159
  1045,   -170
  1043,   -180
  1041,   -191
  1039,   -202
  1037,   -212
  1035,   -223
  1033,   -234
  1030,   -244
  1028,   -255
  1025,   -266
  1022,   -276
  1019,   -287
  1016,   -297
  1013,   -308
  1010,   -318
  1007,   -328
  1003,   -339
  1000,   -349
   996,   -359
   992,   -370
   988,   -380
   984,   -390
   980,   -400
   976,   -410
   972,   -420
   968,   -430
   963,   -440
   958,   -450
   954,   -460
   949,   -470
   944,   -479
   939,   -489
   934,   -499
   929,   -508
   924,   -518
   918,   -527
   913,   -537
   907,   -546
   902,   -555
   896,   -565
   890,   -574
   884,   -583
   878,   -592
   872,   -601
   866,   -610
   859,   -619
   853,   -628
   846,   -637
   840,   -645
   833,   -654
   826,   -662
   819,   -671
   813,   -679
   805,   -688
   798,   -696
   791,   -704
   784,   -712
   776,   -720
   769,   -728
   761,   -736
   754,   -744
   746,   -752
   738,   -759
   731,   -767
   723,   -774
   715,   -782
   707,   -789
   698,   -796
   690,   -803
   682,   -810
   674,   -817
   665,   -824
   657,   -831
   648,   -838
   639,   -844
   631,   -851
   622,   -857
   613,   -864
   604,   -870
   595,   -876
   586,   -882
   577,   -888
   568,   -894
   558,   -900
   549,   -906
   540,   -911
   530,   -917
   521,   -922
   511,   -928
   502,   -933
   492,   -938
   483,   -943
   473,   -948
   463,   -953
   453,   -958
   443,   -962
   433,   -967
   423,   -971
   413,   -975
   403,   -980
   393,   -984
   383,   -988
   373,   -992
   363,   -995
   352,   -999
   342,  -1003
   332,  -1006
   322,  -1009
   311,  -1013
   301,  -1016
   290,  -1019
   280,  -1022
   269,  -1025
   259,  -1027
   248,  -1030
   237,  -1032
   227,  -1035
   216,  -1037
   205,  -1039
   195,  -1041
   184,  -1043
   173,  -1045
   162,  -1047
   152,  -1049
   141,  -1050
   130,  -1051
   119,  -1053
   108,  -1054
    98,  -1055
    87,  -1056
    76,  -1057
    65,  -1058
    43,  -1059
     0,  -1060
   -22,  -1059
   -55,  -1058
   -77,  -1057
   -87,  -1056
   -98,  -1055
  -109,  -1054
  -120,  -1053
  -131,  -1052
  -142,  -1050
  -153,  -1049
  -163,  -1047
  -174,  -1045
  -185,  -1043
  -196,  -1041
  -206,  -1039
  -217,  -1037
  -228,  -1035
  -238,  -1033
  -249,  -1030
  -259,  -1027
  -270,  -1025
  -280,  -1022
  -291,  -1019
  -301,  -1016
  -312,  -1013
  -322,  -1009
  -333,  -1006
  -343,  -1003
  -353,   -999
  -364,   -995
  -374,   -992
  -384,   -988
  -394,   -984
  -404,   -980
  -414,   -975
  -424,   -971
  -434,   -967
  -444,   -962
  -454,   -958
  -464,   -953
  -474,   -948
  -483,   -943
  -493,   -938
  -503,   -933
  -512,   -928
  -522,   -922
  -531,   -917
  -541,   -912
  -550,   -906
  -559,   -900
  -569,   -894
  -578,   -888
  -587,   -882
  -596,   -876
  -605,   -870
  -614,   -864
  -623,   -858
  -631,   -851
  -640,   -845
  -649,   -838
  -657,   -831
  -666,   -824
  -674,   -818
  -683,   -811
  -691,   -804
  -699,   -796
  -707,   -789
  -715,   -782
  -723,   -774
  -731,   -767
  -739,   -759
  -747,   -752
  -755,   -744
  -762,   -736
  -770,   -728
  -777,   -720
  -785,   -712
  -792,   -704
  -799,   -696
  -806,   -688
  -813,   -679
  -820,   -671
  -827,   -663
  -834,   -654
  -841,   -645
  -847,   -637
  -854,   -628
  -860,   -619
  -866,   -610
  -873,   -601
  -879,   -592
  -885,   -583
  -891,   -574
  -897,   -565
  -902,   -556
  -908,   -546
  -914,   -537
  -919,   -528
  -925,   -518
  -930,   -508
  -935,   -499
  -940,   -489
  -945,   -480
  -950,   -470
  -955,   -460
  -959,   -450
  -964,   -440
  -968,   -430
  -973,   -420
  -977,   -410
  -981,   -400
  -985,   -390
  -989,   -380
  -993,   -370
  -997,   -360
 -1001,   -349
 -1004,   -339
 -1007,   -329
 -1011,   -318
 -1014,   -308
 -1017,   -297
 -1020,   -287
 -1023,   -276
 -1026,   -266
 -1028,   -255
 -1031,   -245
 -1033,   -234
 -1036,   -223
 -1038,   -213
 -1040,   -202
 -1042,   -191
 -1044,   -181
 -1046,   -170
 -1048,   -159
 -1049,   -148
 -1051,   -137
 -1052,   -127
 -1053,   -116
 -1054,   -105
 -1055,    -94
 -1056,    -83
 -1057,    -72
 -1058,    -61
 -1058,    -51
 -1059,    -40
 -1059,    -29
 -1059,    -18
 -1060,     -7
 -1060,      4
 -1059,     15
 -1059,     26
 -1059,     37
 -1058,     47
 -1058,     58
 -1057,     69
 -1056,     80
 -1056,     91
 -1055,    102
 -1053,    113
 -1052,    124
 -1051,    134
 -1049,    145
 -1048,    156
 -1046,    167
 -1044,    177
 -1043,    188
 -1041,    199
 -1038,    210
 -1036,    220
 -1034,    231
 -1031,    242
 -1029,    252
 -1026,    263
 -1024,    273
 -1021,    284
 -1018,    294
 -1015,    305
 -1011,    315
 -1008,    326
 -1005,    336
 -1001,    346
  -998,    357
  -994,    367
  -990,    377
  -986,    387
